Index,Name,Year Opened,Region,Latitude,Longitude
3988,Right Mind Brewing,2016,Virginia,37.2152107,-80.4010524
3989,Right Proper Brewing Company,2014,District of Columbia,38.915437,-77.0213678
3990,Right Proper Brewing Company,2013,District of Columbia,38.9267511,-76.9930695
3991,Riip Beer Co.,2014,California,33.7127575,-118.063389
3992,Riley's Brewing Company,2010,California,36.974398,-120.023321
3993,Rinn Duin Brewing,2012,New Jersey,39.9886251,-74.2629575
3994,Rio Salado Brewing,1998,Arizona,33.4255104,-111.9400054
3995,Rip Current Brewing,2012,California,32.7524106,-117.1299047
3996,Rip Current Brewing,2012,California,33.1429833,-117.1925366
3997,Rip Rap Brewing Co.,2016,Virginia,36.8703318,-76.2831098
3998,Rip Van Winkle Brewing Company,2014,New York,42.1854049,-73.9862656
3999,Rising Silo Brewery,2015,Virginia,37.2358115,-80.4630821
4000,Rising Tide Brewing Company,2010,Maine,43.665445,-70.256734
4001,"Ritter Brewing Company, LLC",2017,Pennsylvania,41.4800379,-75.5774983
4002,Ritual Brewing Co.,2012,California,34.070768,-117.2373
4003,River Bluff Brewing,2018,Missouri,39.7701615,-94.844367
4004,River City Brewing,2012,Washington,47.655812,-117.43206
4005,River City Brewing Company,1993,California,38.580321,-121.5015596
4006,River Dog Brewing Company,2012,South Carolina,32.3200357,-80.9377283
4007,River Horse Brewing Company,1996,New Jersey,40.2763769,-74.796004
4008,River North Brewery,2012,Colorado,39.8065586,-104.9790984
4009,River Rat Brewery,2013,South Carolina,33.972668,-81.011089
4010,River Ridge Brewing,2016,Iowa,42.2591775,-90.4234797
4011,River Rock Brewery,2014,California,38.253383,-121.300346
4012,River Rouge Brewing Company,2015,Michigan,42.487122,-83.14027
4013,River Time Brewing,2013,Washington,48.2493914,-121.6021799
4014,River Valley Brewing Co.,2012,Arkansas,35.3859242,-94.3985475
4015,River's Edge Brewing Co.,2014,Michigan,42.586228,-83.599907
4016,Riverport Brewing Company,2008,Washington,46.4249427,-117.0495173
4017,Rivertown Brewing Company,2009,Ohio,39.236015,-84.462885
4018,Rivertowne Pour House,2007,Pennsylvania,40.4213277,-79.6354348
4019,Riverwatch Brewery,2016,Georgia,33.4613651,-81.9635142
4020,RJ Rockers Brewing Company,1997,South Carolina,34.948639,-81.935726
4021,Roadhouse Brewing Company,2012,Wyoming,43.4624,-110.798
4022,ROAK Brewing Company,2015,Michigan,42.4834611,-83.1405825
4023,Roaring Fork Beer Company,2014,Colorado,39.410617,-107.223645
4024,Roaring Table Brewing Company,2017,Illinois,42.1899919,-88.109313
4025,Robin Hood Brewing Co.,2013,Pennsylvania,40.784629,-77.8328585
4026,Robin Hood Brewing Co.,2013,Pennsylvania,40.9157173,-77.7283458
4027,Roc Brewing Company,2011,New York,43.153291,-77.597342
4028,Rochester Mills Beer Company,1998,Michigan,42.6804798,-83.1312141
4029,Rock & Run Brewery,2013,Missouri,39.2461756,-94.4189532
4030,Rock Art Brewery,1997,Vermont,44.557791,-72.608085
4031,Rock Bottom Restaurant & Brewery,1998,Arizona,33.638321,-112.223181
4032,Rock Bottom Restaurant & Brewery,1998,Arizona,33.677189,-111.977311
4033,Rock Bottom Restaurant & Brewery,1998,California,37.289111,-121.932449
4034,Rock Bottom Restaurant & Brewery,1998,California,32.712573,-117.160962
4035,Rock Bottom Restaurant & Brewery,1998,California,32.871176,-117.233853
4036,Rock Bottom Restaurant & Brewery,1998,California,33.767143,-118.192407
4037,Rock Bottom Restaurant & Brewery,1998,Colorado,39.890364,-105.068326
4038,Rock Bottom Restaurant & Brewery,1998,Colorado,39.567775,-104.873876
4039,Rock Bottom Restaurant & Brewery,1998,Colorado,39.962965,-104.993611
4040,Rock Bottom Restaurant & Brewery,1998,Colorado,40.410854,-104.989839
4041,Rock Bottom Restaurant & Brewery,1998,Colorado,38.8971,-104.701424
4042,Rock Bottom Restaurant & Brewery,1998,Colorado,39.839076,-104.676111
4043,Rock Bottom Restaurant & Brewery,1998,Colorado,39.7474837,-104.9948016
4044,Rock Bottom Restaurant & Brewery,1998,Illinois,41.802305,-88.172225
4045,Rock Bottom Restaurant & Brewery,1998,Illinois,41.891512,-87.628412
4046,Rock Bottom Restaurant & Brewery,1998,Illinois,41.59588,-87.852676
4047,Rock Bottom Restaurant & Brewery,1998,Illinois,41.837313,-88.010078
4048,Rock Bottom Restaurant & Brewery,1998,Indiana,39.913214,-86.209555
4049,Rock Bottom Restaurant & Brewery,1998,Indiana,39.767118,-86.158395
4050,Rock Bottom Restaurant & Brewery,1998,Iowa,41.5991946,-93.765691
4051,Rock Bottom Restaurant & Brewery,1998,Maryland,38.988988,-77.097413
4052,Rock Bottom Restaurant & Brewery,1998,Massachusetts,42.351068,-71.065359
4053,Rock Bottom Restaurant & Brewery,1998,Minnesota,44.976479,-93.27472
4054,Rock Bottom Restaurant & Brewery,1998,Minnesota,44.886918,-93.201273
4055,Rock Bottom Restaurant & Brewery,1998,Nebraska,41.2561984,-95.9308448
4056,Rock Bottom Restaurant & Brewery,1998,North Carolina,35.230194,-80.839336
4057,Rock Bottom Restaurant & Brewery,1998,Ohio,39.101088,-84.512678
4058,Rock Bottom Restaurant & Brewery,1998,Oregon,45.518008,-122.67482
4059,Rock Bottom Restaurant & Brewery,1998,Pennsylvania,40.0861766,-75.3926305
4060,Rock Bottom Restaurant & Brewery,1998,Pennsylvania,40.409325,-79.914842
4061,Rock Bottom Restaurant & Brewery,1998,Washington,47.608962,-122.334067
4062,Rock Bottom Restaurant & Brewery,1998,Washington,47.61513,-122.1980441
4063,Rock Bottom Restaurant & Brewery,1998,Wisconsin,43.039585,-87.911765
4064,Rock Bridge Brewing Company,2012,Missouri,38.9771693,-92.3289717
4065,Rock Bridge Brewing Company,2012,Missouri,39.01477,-92.3197069
4066,Rock Creek Brewing Company,1999,North Carolina,35.809712,-78.618223
4067,Rock Cut Brewing Company,2015,Colorado,40.3718277,-105.5229489
4068,Rock House Brewing,2018,Kentucky,38.0558786,-84.4813364
4069,Rockaway Brewing Company,2011,New York,40.747289,-73.954788
4070,Rocket Republic Brewing Company,2013,Alabama,34.6728097,-86.773962
4071,Rockford Brewing Company,2013,Illinois,42.273299,-89.087174
4072,Rockford Brewing Company,2011,Michigan,43.1195294,-85.5614392
4073,Rockingham Brewing Company,2015,New Hampshire,42.8858758,-71.3358808
4074,Rockmill Brewery,2010,Ohio,39.747373,-82.709539
4075,Rockslide Brewing Co,1994,Colorado,39.0670025,-108.5659338
4076,Rocky Mount Brewmill,2014,North Carolina,35.95876,-77.803708
4077,Rocky Mountain Taphouse,2018,Colorado,40.3878436,-104.7860079
4078,Rocky Point Artisan Ales,2008,New York,40.949705,-72.923959
4079,Rocky Reef Brewing Co.,2015,Wisconsin,45.8961946,-89.6962974
4080,Rockyard Brewing Company,1999,Colorado,39.409056,-104.869718
4081,Roets Jordan Brewery Co.,2015,Minnesota,44.6659427,-93.6260737
4082,Rogan Brewing Company,2017,Pennsylvania,40.3939581,-79.9119946
4083,Rogan Brewing Company,2017,Pennsylvania,40.3814581,-79.8597708
4084,Rogers Beer Company,2010,New York,43.16103,-77.6109219
4085,Rogue Ales,1988,California,37.8000725,-122.4105724
4086,Rogue Ales,1988,Oregon,44.6222362,-124.0471679
4087,Rogue Ales,1988,Oregon,45.512843,-122.685378
4088,Rogue Ales,1988,Oregon,44.8047477,-123.098123
4089,Rogue Ales,1988,Oregon,44.6278454,-124.0559238
4090,Rogue Ales,1988,Oregon,45.5775116,-122.6033377
4091,Rogue Ales,1988,Oregon,45.247341,-121.17312
4092,Rogue Ales,1988,Oregon,45.5258983,-122.685034
4093,Rogue Ales,1988,Oregon,46.1878841,-123.8312534
4094,Rogue Ales,1988,Oregon,44.620173,-124.0520565
4095,RoHa Brewing Project,2017,Utah,40.736469,-111.890097
4096,RoHa Brewing Project,2017,Utah,40.736469,-111.890097
4097,Rohrbach Brewing Company,1992,New York,43.137269,-77.761756
4098,Rohrbach Brewing Company,1992,New York,43.163307,-77.586956
4099,Rök House Brewing Company,2014,California,34.1034562,-117.6883994
4100,Rolling Meadows Microbrewery,2011,Illinois,39.7851996,-89.6817329
4101,Rolling Oak Brewing Co.,2016,Michigan,44.6618795,-84.7168986
4102,Rooftop Brewing Company,2012,Washington,47.648913,-122.357305
4103,Rooney's Beer Company,1933,Pennsylvania,40.4571824,-79.991475
4104,Roosevelt Brewing Company & Public House,2012,New Mexico,34.185921,-103.3364672
4105,Roosterfish Brewing Co.,1990,New York,42.381121,-76.874257
4106,Roosters Brewing Co,1994,Utah,41.220424,-111.9558404
4107,Roosters Brewing Co,1994,Utah,41.083443,-111.978976
4108,Root Sellers Brewing Company,2007,Kansas,39.114053,-94.6274636
4109,Roscoe Beer Company,2012,New York,41.946218,-74.913107
4110,Roseville Brewing Company,2012,California,38.766919,-121.300317
4111,Roslyn Brewing Company,1990,Washington,47.22363,-120.991686
4112,Roth Brewing Company,2010,North Carolina,35.895661,-78.745316
4113,Rotunda Brewing Company,2014,Pennsylvania,40.3287284,-76.5202495
4114,Rough Cut Hard Cider,2015,Montana,48.2718738,-114.2661459
4115,Rough Draft Brewing Company,2011,California,32.883619,-117.171625
4116,Roughtail Brewing Company,2012,Oklahoma,35.4803103,-97.4064928
4117,Rouleur Brewing Company,2017,California,33.1345148,-117.2700916
4118,Round Guys Brewing Company,2011,Pennsylvania,40.2436943,-75.2873125
4119,Round Town Brewery,2016,Indiana,39.7555206,-86.176937
4120,Roundabout Brewery,2013,Pennsylvania,40.477245,-79.957074
4121,Roundhouse Brewery,2016,Minnesota,46.3568051,-94.1855524
4122,Routh Street Brewery and Grille,1995,Texas,32.799441,-96.805849
4123,Rowdy's Brew Co,2016,California,34.0850859,-117.5877106
4124,Rowley Farmhouse Ales,2016,New Mexico,35.6609497,-105.9834375
4125,Royal Brewery New Orleans,2015,Louisiana,30.0265176,-90.028567
4126,Royal Docks Brewing Co.,2015,Ohio,40.863548,-81.483876
4127,Royal Docks Brewing Co.,2015,Ohio,40.8582971,-81.482799
4128,Royal Oak Brewery,1995,Michigan,42.4873297,-83.1428204
4129,Royale Brewing Company,2014,Oregon,45.5796141,-122.6656265
4130,Rubicon Brewing Company,1987,California,38.573116,-121.480958
4131,Ruckus Brewing Company,2009,New York,40.7527107,-73.9920752
4132,Ruff'ton Brewhouse,2015,North Carolina,35.36766,-81.957534
4133,Ruggedman Brewing Company,2016,Texas,29.7925807,-98.0190598
4134,Ruhlman Brewery,2012,Maryland,39.63738,-76.909889
4135,Run of the Mill Public House and Brewery,2008,Maine,43.4939042,-70.4488147
4136,Running Walker Brewery,2016,Texas,29.6075877,-95.7428196
4137,Rupert's Brew House,2013,Michigan,42.2906531,-85.5942859
4138,Rush River Brewing,2004,Wisconsin,44.8902357,-92.6377675
4139,Rushing Duck Brewing Company,2011,New York,41.3622811,-74.2709666
4140,Russian River Brewing Company,1997,California,38.421129,-122.709695
4141,Russian River Brewing Company,1997,California,38.4414632,-122.7117124
4142,Rust Belt Brewing Company,2008,Ohio,41.1023154,-80.6570935
4143,Rustech Brewing,2018,Minnesota,45.3046878,-93.7950315
4144,Rusted Mill Artisan Ales,2012,North Carolina,35.2156681,-81.2408689
4145,Rusted Silo Brew House,2017,Indiana,39.8870557,-86.5401909
4146,Rusty Beaver Brewery,2013,Virginia,38.0180585,-77.5151866
4147,Rusty Gold Brewing,2016,Pennsylvania,40.2584977,-80.1876096
4148,Rusty Nickel Brewing Co.,2013,New York,42.8323526,-78.7423158
4149,Rusty Rail Brewing Company,2013,Pennsylvania,40.916048,-77.053852
4150,Ruth McGowans Brewpub,2002,California,38.8055866,-123.0159168
4151,Sackets Harbor Brewing Company,1995,New York,43.947875,-76.120818
4152,Sacrament Brewing,2018,California,38.5775167,-121.4846696
4153,Sacred Waters,2018,Montana,48.2720011,-114.2658984
4154,Sactown Union Brewery,2014,California,38.555012,-121.4261623
4155,Saddle Mountain Brewing Company,2011,Arizona,33.456409,-112.395652
4156,Saddlebock Brewery,2012,Arkansas,36.1445156,-94.0729709
4157,Safe Harbor Brewing Co,2011,Connecticut,41.3664621,-72.0950518
4158,Sailfish Brewing Company,2012,Florida,27.4486441,-80.3238784
4159,Saint Archer Brewing Company,2013,California,32.8804822,-117.1634659
4160,Saint Arnold Brewing Company,1994,Texas,29.7715192,-95.3484972
4161,Saint Benjamin Brewing Co.,2010,Pennsylvania,39.97742,-75.1258
4162,Saint James Brewery,2012,New York,40.7738771,-73.0820734
4163,Saint John Malt Brothers Brewing,2015,Indiana,41.444146,-87.469496
4164,Saints Row Brewing,2017,Maryland,39.0934856,-77.1334939
4165,Salem Beer Works,1996,Massachusetts,42.520383,-70.8909666
4166,Salmon Creek Brewery & Pub,1994,Washington,45.628786,-122.6718
4167,Salt City Brewing Company,2016,Kansas,38.0591893,-97.9314948
4168,Salt Flats Brewing,2016,Utah,40.7297938,-111.949175
4169,Salt Flats Brewing,2016,Utah,40.7297498,-111.9490349
4170,Salt Point Brewing Company,2017,New York,42.5374951,-76.5058943
4171,Salt Springs Brewery,2015,Michigan,42.1659137,-83.7804296
4172,Saltwater Brewery,2013,Florida,26.4616617,-80.090774
4173,Salty Nut Brewery,2010,Alabama,34.7246258,-86.5991906
4174,"Sam Choy's Breakfast, Lunch, Crab & Big Aloha Brewery",1997,Hawaii,21.3135776,-157.8696224
4175,San Diego Brewing Co.,1993,California,32.792159,-117.098768
4176,San Fernando Brewing Co.,2012,California,34.283367,-118.432066
4177,San Francisco Mead Company,2014,California,37.726774,-122.382678
4178,San Fransisco Brewing Co.,2012,California,37.8058697,-122.4230558
4179,San Pedro Brewing Company,1999,California,33.738739,-118.2838236
4180,Sanctuary Brewing Co.,2015,Indiana,39.7641071,-86.1461025
4181,Sanctum Brewing Company,2012,California,34.0596385,-117.7402319
4182,Sand Creek Brewing Company,1999,Wisconsin,44.2830622,-90.7913227
4183,Sandia Chile Grill & Brewery,2012,New Mexico,35.1608804,-106.5581178
4184,Sandia Chile Grill & Brewery,2012,New Mexico,35.1608804,-106.5581178
4185,Sandy Springs Brewing Company,2017,Ohio,40.729832,-81.10419
4186,Sanford Brewing Company,2016,Florida,28.8088629,-81.2651902
4187,Sanitas Brewing,2013,Colorado,40.0221171,-105.247854
4188,Santa Barbara Brewing,1995,California,34.416558,-119.696152
4189,Santa Clara Valley Brewing,2013,California,37.3172504,-121.8732689
4190,Santa Cruz Cider Company,2013,California,36.9596304,-122.0488182
4191,Santa Cruz Mountain Brewing Company,2005,California,36.9590474,-122.0485272
4192,Santa Fe Brewing Company,1988,New Mexico,35.596565,-106.052297
4193,Santa Fe Brewing Company,1988,New Mexico,35.1054071,-106.6025249
4194,Santa Fe Brewing Company,1988,New Mexico,35.536993,-105.891405
4195,SanTan Brewing Company,2007,Arizona,33.5234419,-112.0481509
4196,SanTan Brewing Company,2007,Arizona,33.3345119,-111.8336627
4197,SanTan Brewing Company,2007,Arizona,33.303233,-111.842532
4198,Sante Adairius Rustic Ales,2011,California,36.9832373,-121.9496012
4199,Sapphire Mountain Brewing Co,2007,North Carolina,35.116492,-83.017791
4200,Saranac Brewery,1888,New York,43.104492,-75.245249
4201,Sasquatch Brewery,2011,Oregon,45.4776281,-122.6989936
4202,Sass Brewing Company,2016,Illinois,39.6946471,-91.0413654
4203,Satulah Mountain Brewing Company,2014,North Carolina,35.0538964,-83.1954328
4204,Saucony Creek Brewing Company,2012,Pennsylvania,40.500895,-75.796983
4205,Saucy Brew Works,2017,Ohio,41.489629,-81.7106249
4206,Saugatuck Brewing Company,2005,Michigan,42.6323735,-86.2129877
4207,Save the World Brewing Co.,2014,Texas,30.616771,-98.2640193
4208,Saw Works Brewing Company,2010,Tennessee,35.9747704,-83.9146211
4209,Sawtooth Brewery,2011,Idaho,43.6828048,-114.3668018
4210,Sawyer Brewing Company,2018,South Dakota,44.5127713,-103.8628954
4211,Scantic River Brewery,2012,Massachusetts,42.0523741,-72.4416039
4212,Scarlet Lane Brewing Company,2011,Indiana,39.893882,-85.925907
4213,Scars & Stripes Brewing Company,2012,Texas,31.524351,-97.180459
4214,Schilling Beer Co.,2013,New Hampshire,44.3060404,-71.77129
4215,Schilling Cider,2012,Washington,47.6495131,-122.3492175
4216,Schmohz Brewing Company,2004,Michigan,42.915996,-85.548533
4217,Schnitz Brewery,2014,Indiana,38.4060274,-86.9376427
4218,Schooner Exact Brewing Company,2006,Washington,47.5685945,-122.3342417
4219,Schooner's Grille & Brewery,2001,California,37.9676466,-121.7857454
4220,Schram Vineyards Winery & Brewery,2008,Minnesota,44.8439878,-93.7447929
4221,Schubros Brewery,2011,California,37.7778148,-121.96282
4222,Schulz Brau Brewing Company,2014,Tennessee,35.977143,-83.92614
4223,Scorpion Brewing,2012,Maryland,38.6829922,-76.6184945
4224,Scottsdale Beer Company,2015,Arizona,33.5822129,-111.8927423
4225,Scratch Brewing Company,2013,Illinois,37.8756692,-89.430927
4226,Scratchtown Brewing Company,2012,Nebraska,41.6026677,-98.9293224
4227,Screamin' Hill Brewery,2015,New Jersey,40.147023,-74.484506
4228,Sea Dog Brewing Company,1993,Florida,28.3847,-81.49929
4229,Sea Dog Brewing Company,1993,Florida,28.009907,-82.732752
4230,Sea Dog Brewing Company,1993,Maine,43.6351676,-70.3190105
4231,Sea Dog Brewing Company,1993,Maine,43.9224457,-69.9651967
4232,Sea Dog Brewing Company,1993,Maine,44.796724,-68.7700606
4233,Sea Dog Brewing Company,1993,Massachusetts,42.290961,-70.8831535
4234,Sea Dog Brewing Company,1993,New Hampshire,44.0330047,-71.1215295
4235,Sea Drift Ales & Lagers,2017,Florida,27.9215031,-82.789945
4236,Seabright Brewery,1988,California,36.967537,-122.0079752
4237,Sean Patrick's Irish Pub and Texas Grub,2005,Texas,29.881986,-97.9395974
4238,Seapine Brewing Company,2012,Washington,47.5760674,-122.3355614
4239,Seaquake Brewing,2016,California,41.7495199,-124.199974
4240,Seaside Brewing Company,2012,Oregon,45.993085,-123.92181
4241,Sebago Brewing Company,1998,Maine,43.6888024,-70.3949697
4242,Sebago Brewing Company,1998,Maine,43.6591442,-70.2508032
4243,Second Chance Beer Company,2015,California,32.9948416,-117.0821519
4244,Second Line Brewing,2014,Louisiana,29.9827503,-90.1053901
4245,Second Salem Brewing Company,2014,Wisconsin,42.83336,-88.73031
4246,Second Self Beer Company,2014,Georgia,33.805598,-84.430001
4247,Second Wind Brewing Company,2016,Massachusetts,41.958271,-70.66651
4248,Seedstock Brewery,2016,Colorado,39.740083,-105.035111
4249,Sehkraft Brewing,2015,Virginia,38.88383,-77.093098
4250,Selin's Grove Brewing Co.,1996,Pennsylvania,40.800962,-76.86136
4251,Selkirk Abbey Brewing Company,2011,Idaho,47.704403,-116.866205
4252,Seminar Brewing,2010,South Carolina,34.211381,-79.776027
4253,Sentinel Peak Brewing Company,2012,Arizona,32.250562,-110.8915385
4254,Sequoia Brewing Company,2003,California,36.871483,-119.763302
4255,Sequoia Brewing Company,2003,California,36.758189,-119.801674
4256,Serda Brewing Company,2017,Alabama,30.6879806,-88.04937
4257,Serious Brewing Co.,2015,New York,42.683397,-74.394637
4258,Service Brewing Company,2014,Georgia,32.084358,-81.098298
4259,Seven Arrows Brewing Company,2014,Virginia,38.086856,-78.938778
4260,Seven Barrel Brewery,1994,New Hampshire,43.6299878,-72.3198427
4261,Seven Stills Brewery and Distillery,2012,California,37.7566481,-122.5021795
4262,Seven Stills Brewery and Distillery,2012,California,37.7914858,-122.4095171
4263,Seven Stills Brewery and Distillery,2012,California,37.7230321,-122.3935644
4264,Seventh Son Brewing Company,2012,Ohio,39.985374,-82.9996759
4265,Seward Brewing Company,2012,Alaska,60.1011069,-149.4405052
4266,Shackett's Brewing Company,2014,New Hampshire,43.5910835,-71.7355993
4267,Shades of Pale Brewing Company,2011,Utah,40.724133,-111.89456
4268,Shadow Puppet Brewing Company,2015,California,37.6991204,-121.7387208
4269,Shale Creek Brewing,2013,Indiana,39.4804711,-86.0575279
4270,Shamrock Brewing Company,2005,Colorado,38.269494,-104.607725
4271,Shannon Brewing Company,2013,Texas,32.946957,-97.2537272
4272,Shanty Irish Brewing Company,2010,California,34.863705,-120.448319
4273,Shanty Shack Brewing,2016,California,36.9860611,-122.0318484
4274,Sharktooth Brewing,1995,Hawaii,20.885967,-156.474988
4275,ShawneeCraft Brewing Company,2009,Pennsylvania,41.008177,-75.108645
4276,ShawneeCraft Brewing Company,2009,Pennsylvania,41.008177,-75.108645
4277,Shebeen Brewing Company,2012,Connecticut,41.5741865,-73.0018081
4278,Sheepscot Valley Brewing Company,1995,Maine,44.1420176,-69.6000504
4279,Sherwood Brewing Company,2006,Michigan,42.6322927,-82.9735228
4280,Ship Bottom Brewery,2011,Pennsylvania,39.8909454,-75.3629687
4281,Ship Inn Brewpub,1995,New Jersey,40.568249,-75.096498
4282,Shipyard Brewing Company,1994,Maine,43.6618784,-70.2489402
4283,Shire Station Brewing Company,2018,California,36.284951,-119.761914
4284,Shmaltz Brewing Company,1996,New York,42.9014992,-73.7928352
4285,Shoe Tree Brewing Co,2017,Nevada,39.1929961,-119.7511224
4286,Short Fuse Brewing Company,2017,Illinois,41.969985,-87.8622644
4287,Short's Brewing Company,2004,Michigan,44.976269,-85.210357
4288,Shortway Brewing Company,2017,North Carolina,34.7911591,-76.8593178
4289,Shoug Brewing Company,2016,Washington,45.5811365,-122.353892
4290,Shovel Town Brewery,2017,Massachusetts,42.0713408,-71.1029806
4291,ShuBrew,2013,Pennsylvania,40.7941104,-80.1364333
4292,Sibling Revelry  Brewing,2016,Ohio,41.470115,-81.94654
4293,Sick N Twisted Brewing Co.,2012,South Dakota,43.9458366,-103.5272239
4294,Side Door Brewing Company,2015,Florida,27.3063039,-80.3075056
4295,Side Lot Brewery,2015,Illinois,42.260531,-88.142971
4296,Side Project Brewing,2013,Missouri,38.611977,-90.3198394
4297,Side Project Brewing,2013,Missouri,38.61188,-90.321888
4298,Sidellis Brewery & Restaurant,2015,California,38.944409,-119.96942
4299,Sideswipe Brewing,2013,Ohio,39.9674684,-83.0672199
4300,Sidhe Brewing Company,2013,Minnesota,44.9709807,-93.0732036
4301,Sierra Nevada Brewing Co.,1980,California,39.7246028,-121.8157154
4302,Sierra Nevada Brewing Co.,1980,North Carolina,35.4303824,-82.5489214
4303,Sietsema Orchards,1954,Michigan,42.997611,-85.459116
4304,Sigma Brewing Company,2016,Texas,29.7491977,-95.3435423
4305,SILO Distillery,2013,Vermont,43.5143619,-72.402096
4306,Siluria Brewing Company,2018,Alabama,33.243798,-86.818624
4307,Silva Brewing,2015,California,35.6201215,-120.6886719
4308,Silver City Brewery,1996,Washington,47.659282,-122.687358
4309,Silver City Brewery,1996,Washington,47.5615696,-122.6780062
4310,Silver Creek Brewing Co,1999,Wisconsin,43.296378,-87.986004
4311,Silver Gulch Brewing Company,1998,Alaska,64.957374,-147.621092
4312,Silver Lake Brewing Project,2017,New York,42.7180235,-78.0019005
4313,Silver Moon Brewing,2000,Oregon,44.237814,-121.192537
4314,Silver Moon Brewing,2000,Oregon,44.0601052,-121.3078234
4315,Silver Peak Brewery And Restaurant,1991,Nevada,39.513765,-119.805946
4316,Silverking Brewing Company,2012,Florida,28.145244,-82.752864
4317,Simmzy's Pub,2017,California,33.885197,-118.4100349
4318,Simmzy's Pub,2017,California,33.759756,-118.133275
4319,Simmzy's Pub,2017,California,34.1565991,-118.3338897
4320,"Singin' River Brewing Company, LLC",2013,Alabama,34.8016348,-87.6689781
4321,Single Hill Brewing,2018,Washington,46.6049575,-120.5012259
4322,Singlecut Beersmiths,2012,New York,40.7784419,-73.9018877
4323,SingleSpeed Brewing Company,2012,Iowa,42.536996,-92.445211
4324,SingleSpeed Brewing Company,2012,Iowa,42.4970152,-92.3420015
4325,Sinistral Brewing Company,2017,Virginia,38.7506752,-77.4711571
4326,Sisyphus Brewing,2014,Minnesota,44.973223,-93.288925
4327,Six Bridges Brewing,2018,Georgia,34.0590315,-84.1644611
4328,Six Mile Bridge,2015,Missouri,38.7148,-90.432778
4329,Six Rivers Brewery,2004,California,40.9288587,-124.1029317
4330,Six Row Brewing Company,2009,Missouri,38.6335964,-90.2376322
4331,Six Ten Brewing,2014,Florida,28.0149219,-82.5419259
4332,Sixpoint Brewery,2004,New York,40.6739685,-74.0119553
4333,SJ Brewing Company,2017,Florida,30.6282694,-81.5625134
4334,Ska Brewing Company,1995,Colorado,37.2388,-107.876149
4335,Skagway Brewing Company,1897,Alaska,59.45648,-135.313169
4336,Skeleton Key Brewery,2016,Illinois,41.7411134,-88.0142801
4337,Sketchbook Brewing Company,2014,Illinois,42.0329433,-87.6788111
4338,Skewed Brewing,2017,New York,43.9850601,-75.9488904
4339,Skull Camp Brewing,2012,North Carolina,36.2835665,-80.8525459
4340,Skull Coast Ales,2011,North Carolina,35.735156,-81.325672
4341,Skull Coast Ales,2011,South Carolina,35.011366,-80.956275
4342,Sky High Brewing & Pub,2012,Oregon,44.564832,-123.259043
4343,Skyland Ale Works,2014,California,33.8831167,-117.6018129
4344,Slag Heap Brewing Co,2018,Alabama,33.618971,-86.6098046
4345,Slanted Rock Brewing Company,2011,Idaho,43.592112,-116.3660196
4346,SlapShot Brewing Co.,2012,Illinois,41.8341848,-87.7327796
4347,Slate Creek Brewing Co.,2013,Idaho,47.6916191,-116.7799079
4348,Slate Rock Brewing Company,2015,Arkansas,34.264114,-93.4610511
4349,Sleeping Giant Brewing Company,2010,Colorado,39.7234165,-105.016385
4350,Sleeping Lady Brewing Company,1996,Alaska,61.2196297,-149.8959203
4351,Sleepy Dog Brewery,2009,Arizona,33.4225411,-111.9041782
4352,Slim Pickens Cider & Mead,2016,Florida,27.950575,-82.4571776
4353,Slippery Pig Brewery,2010,Washington,47.7346178,-122.6462842
4354,SLO Brew,1988,California,35.2793674,-120.6641274
4355,SLO Brew,1988,California,35.241619,-120.640981
4356,Sly Fox Brewing Company,1995,Pennsylvania,40.265147,-75.668328
4357,Sly Fox Brewing Company,1995,Pennsylvania,40.1289527,-75.5498458
4358,Small Batch Beer Company,2013,North Carolina,36.0997242,-80.2471223
4359,Small Town Brewery,2010,Illinois,42.2746337,-88.1527123
4360,Smartmouth Brewing Company,2012,Virginia,36.8602138,-75.9808389
4361,Smartmouth Brewing Company,2012,Virginia,36.866415,-76.309354
4362,Smiling Toad Brewery,2013,Colorado,38.806562,-104.8385274
4363,Smith & Lentz Brewing Company,2015,Tennessee,36.176528,-86.756662
4364,Smith Rock Brewing Company,2011,Oregon,44.28081,-121.1751
4365,Smog City Brewing,2011,California,33.8471023,-118.3136984
4366,Smoke'n Hops,2013,Texas,30.19741,-98.022871
4367,Smuttynose Brewing Company,1994,New Hampshire,42.9456995,-70.8501917
4368,Smuttynose Brewing Company,1994,New Hampshire,43.0323999,-70.7956193
4369,Smylie Brothers Brewing Co.,2014,Illinois,42.0476513,-87.6863988
4370,Snake River Brewing,1994,Wyoming,43.4768201,-110.7650637
4371,Snipes Mountain Microbrewery & Restaurant,1997,Washington,46.328424,-120.008404
4372,Snitz Creek Brewery,2013,Pennsylvania,40.347966,-76.3965603
4373,Snoqualmie Falls Brewing Company,1997,Washington,47.528832,-121.824017
4374,SnoTown Brewery,2013,Washington,47.9125394,-122.0883669
4375,Snowbank Brewing,2014,Colorado,40.5899336,-105.0584095
4376,Snowshoe Brewing Company,1995,California,38.242202,-120.361279
4377,Snowy Mountain Brewery,1995,Wyoming,41.4529922,-106.8015215
4378,Soaring Ridge Craft Brewers,2014,Virginia,37.275097,-79.950226
4379,Soaring Wings Vineyards and Brewery,2003,Nebraska,41.0654139,-96.126402
4380,SoCal Beer Company,2010,California,34.175291,-118.550103
4381,Social Kitchen & Brewery,2010,California,37.763512,-122.466204
4382,Societe Brewing Company,2012,California,32.834857,-117.14626
